seller,product_url,commercial_residential,breadth,sub_category,pallet_quantity,thickness,description,created_at,container_quantity,taxonomy,purl,title,cell,manufacturer,cell_technology,ledger_alias,min_wattage,updated_at,product_id,variant,wattage_per_panel,dimension_or_size,sku,channel_name,product_document,image_url,max_wattage,weight,data_source_type,handle,data_source,enable_purl,seller_alias,name,category,frame,module_per_pallet,module_per_container,protection,price,feature_products,max_price,min_price,operating_range_min,efficiency,peak_output_power,operating_range_max,communication_type,is_inventory,color
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,"<h3>JAM54S30  -415/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:37Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-415w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,415,2023-11-09T08:37:37Z,cldc0y1w8ek500872ib4frdqq,,415,1722,JAM54S30  -415/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/475fdc5f-d48c-4461-bb0c-6739316a7216/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28415W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/82d223a8-400d-4f5c-8ccc-f3970b2bc424/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28415W%29_img.jpg'],415,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-415w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (415W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1042,Solar Panels,,40,<h3>LG NeON H+ Black</h3><h3><span style='color:#000'>Product Description</span></h3>LG NeON H+ Black premium solar panels are the first to feature cells with gap-free technology as well as LGxs award-winning Cello Technologyxwhich means they look good and perform even better.,2023-11-09T08:37:37Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-h-black-132-cell-monocrystalline-405-405w-,,132,LG Solar,Monocrystalline,inxeptionmarketplace-app,405,2023-11-09T08:37:37Z,cldc02tfhegmb08728xth6ytm,,405,1880,LG NeON H+ Black,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/06601863-43d7-4924-b070-cd32d64f1b0d/LG+NeON+H%2B+Black+-+132+Cell+-+Monocrystalline+-+405+%28405W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/76c2560c-e215-4503-aed1-3f7167af172a/LG%20NeON%20H%2B%20Black%20-%20132%20Cell%20-%20Monocrystalline%20-%20405%20%28405W%29_img.jpeg'],405,19.7,Products,inxeptionenergymarketplace-lg-neon-h-black-132-cell-monocrystalline-405-405w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,LG NeON H+ Black - 132 Cell - Monocrystalline - 405 (405W),Solar & Energy Storage,Black,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1052,Solar Panels,36.0 / pallet,30,<h3>JAM60S21 -365/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance.,2023-11-09T08:37:37Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-375w-mbb-half-cell-black-module-355-375-watt-365w-,,120,JA Solar,Monocrystalline,inxeptionmarketplace-app,365,2023-11-09T08:37:37Z,cldc02p7defe108728yx975u4,,365,1769,JAM60S21 -365/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/53d10778-c555-48e3-9858-181dea48ed29/Mono%20375W%20MBB%20Half-cell%20Black%20Module%20-%20355-375%20Watt%20%28365W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/98a2a552-a2b4-4a0b-85c6-6766ac5083db/Mono%20375W%20MBB%20Half-cell%20Black%20Module%20-%20355-375%20Watt%20%28365W%29_img.jpg'],365,20.2,Products,inxeptionenergymarketplace-mono-375w-mbb-half-cell-black-module-355-375-watt-365w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Mono 375W MBB Half-cell Black Module - 355-375 Watt (365W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1029,Solar Panels,30.0 / pallet,35,"<h3>JKM390M-6RL3-B</h3><h3><span style='color:#000'>Product Description</span></h3>TR Technology. Tiling Ribbon eliminates cell gaps to increase module efficiency and power. 9BB Half Cell Technology. Uniquely designed 9 busbar half cut solar cells deliver ultra-high power in a small footprint. Shade Tolerant. Twin array design allows continued performance even with shading by trees or debris. Thick and tough. Fire Type 1 rated module engineered with a thick frame, 3.2mm front side glass, and thick backsheet for added durability. <br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:37Z,720 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-eagle-66tr-g4-380-400-watt-tiling-ribbon-module-390w-,,132,Jinko Solar,Monocrystalline,inxeptionmarketplace-app,390,2023-11-09T08:37:37Z,cldc02m4ieewo08722h581kyk,,390,1855,JKM390M-6RL3-B,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6f662f96-b5e7-402e-b615-c0a9368d4860/Eagle%2066TR%20G4.%20380-400%20Watt.%20Tiling%20Ribbon%20Module.%20%20%28390W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9f3da58a-4e74-4ceb-9ff0-61e24bc9bfe2/Eagle%2066TR%20G4.%20380-400%20Watt.%20Tiling%20Ribbon%20Module.%20%20%28390W%29_img.jpeg'],390,9.75,Products,inxeptionenergymarketplace-eagle-66tr-g4-380-400-watt-tiling-ribbon-module-390w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Eagle 66TR G4. 380-400 Watt. Tiling Ribbon Module.  (390W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,31.0 / pallet,35,"<h3>STP550S-C72/Vmh</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 21.5% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperature and temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power utput.. Extended wind and snow load tests. Module certified to withstand extreme wind (2400 Pascal) and snow loads (5400 Pascal) *.. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline.",2023-11-09T08:37:37Z,620 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-half-cell-monofacial-module-535-55-watt-550w-,,144,Suntech Power,Monocrystalline,inxeptionmarketplace-app,550,2023-11-09T08:37:37Z,cldc01qpleejp08725z5zdo52,,550,2278,STP550S-C72/Vmh,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ebc80d4c-0f95-4a33-b2dc-36ed01834dc2/Ultra%20V%20Half-cell%20Monofacial%20Module%20-%20535%20-%2055%20Watt%20%28550W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8d2cd002-e8ab-4d60-97b7-404c85551b73/Ultra%20V%20Half-cell%20Monofacial%20Module%20-%20535%20-%2055%20Watt%20%28550W%29_img.jpg'],550,27.5,Products,inxeptionenergymarketplace-ultra-v-half-cell-monofacial-module-535-55-watt-550w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra V Half-cell Monofacial Module - 535 - 55 Watt (550W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,992,Solar Panels,31.0 / pallet,35,"<h3>CHSM6610M/HV - 295</h3><h3><span style='color:#000'>Product Description</span></h3>OUTPUT POSITIVE TOLERANCE. Guaranteed 0~+5W positive tolerance ensures power output reliability.. INNOVATIONAL 5-BUSBAR CELLS. Reduces the cell series resistance and internal stress, decreases the risk of mirco-crack and improves the module output. PID RESISTANCE. Excellent PID resistance at 96 hours (@85xC /85%) test, and also can be improved to meet higher standards for the particularly harsh environment.. EXCELLENT MECHANICAL LOAD CAPABILITY. Certified to withstand: snow load (6000 Pa) and wind load (3600 Pa).. THE-STATE-OF-THE-ART APPEARANCE. Full black designed for a better aesthetic appearance and building integration.. PASSED HAIL TEST. Certified to hail resistence: ice ball size (d=45mm) and ice ball velocity (v=30.7m/s).. LOWER TEMPERATURE COEFFICIENT. Improved temperature coefficient decreases power loss in the hightemperature application<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:37Z,868 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-315-watt-295w-,,,Astronergy,Monocrystalline,inxeptionmarketplace-app,295,2023-11-09T08:37:37Z,cldc01r30eent0872jgeturhz,,295,1650,CHSM6610M/HV - 295,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7746cbc7-d573-4130-b788-bc0b136d8d12/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-%20290%20-%20315%20Watt%20%28295W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d10b7e7a-94e0-4ba5-9a26-5b41f12582c0/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-%20290%20-%20315%20Watt%20%28295W%29_img.jpg'],295,18.4,Products,inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-315-watt-295w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Monocrystalline PV Module - PENTA+ Premium - 290 - 315 Watt (295W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1096,Solar Panels,36.0 / pallet,30,"<h3>RSM40-8-390M</h3><h3><span style='color:#000'>Product Description</span></h3>Global, Tier 1 bankable brand, with independently certified state-of-the-art automated manufacturing. Industry leading lowest thernal co-efficient of power. Industry leading 12 years product warranty. Excellent low irradiance performance. Excellent PID resistance. Positive power tolerance of 0~+3%. Dual stage 100% EL Inspection warranting defect-free product. Module Imp binning radically reduces string mismatch losses. Excellent wind load 2400Pa and snow load 5400Pa under certain installation method. Comprehensive product and system certification. IEC61215:2016; IEC61730-1/-2:2016;.  ISO 9001:2015 Quality Management System.  ISO 14001:2015 Environmental Management System.  ISO 45001:2018 Occupational Health and Safety  Management System<br/>",2023-11-09T08:37:37Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm40-8-390m-415m-390-415-watt-390w-steel,,120,Risen Energy,Monocrystalline,inxeptionmarketplace-app,390,2023-11-09T08:37:37Z,cldc01pxyeeb80872k456lrb6,,390,1754,RSM40-8-390M,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d7075f86-ec5c-4452-9f58-36377f2d72b9/RSM40-8-390M-415M%20-%20390%20-%20415%20Watt%20%28390W%29%20Steel_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2587aa24-a974-4c14-8519-d70bca6f8f94/RSM40-8-390M-415M%20-%20390%20-%20415%20Watt%20%28390W%29%20Steel_img.jpeg'],390,22,Products,inxeptionenergymarketplace-rsm40-8-390m-415m-390-415-watt-390w-steel,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,RSM40-8-390M-415M - 390 - 415 Watt (390W) Steel,Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1016,Solar Panels,31.0 / pallet,35,"<h3>TSM-DE15V(II) - 480</h3><h3><span style='color:#000'>Product Description</span></h3>High power.  Up to 490W front power and 20.8% module efficiency with third-cut and MBB (Multi Busbar) technology bringing more BOS savings.  Lower resistance and good reflection effect of MBB ensures higher power. High energy generation.  Excellent IAM and low light performance validated by 3rd party with cell process and module material optimization.  Better anti-shading performance and lower operating temperature. High reliability.  Improved PID resistance through cell process and module material control.  Resistant to salt, acid, and ammonia.  Proven to be reliable in high temperature and humidity areas.  Mechanical performance: Up to 5400 Pa positive load and 2400 Pa negative load.",2023-11-09T08:37:37Z,620 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tallmax-framed-252-layout-module-470-490-watt-480w-,,252,Trina Solar,Monocrystalline PERC,inxeptionmarketplace-app,480,2023-11-09T08:37:37Z,cldc01o83edyd0872b9brr6n5,,480,2315,TSM-DE15V(II) - 480,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/248066b0-fdfb-4ffe-8363-dbf4f12802f4/Tallmax%20Framed%20252%20Layout%20Module%20-%20470%20-%20490%20Watt%20%28480W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5943ea28-d3a3-440b-9283-4d7811475cc0/Tallmax%20Framed%20252%20Layout%20Module%20-%20470%20-%20490%20Watt%20%28480W%29_img.jpg'],480,26,Products,inxeptionenergymarketplace-tallmax-framed-252-layout-module-470-490-watt-480w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Tallmax Framed 252 Layout Module - 470 - 490 Watt (480W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1016,Solar Panels,,40,"<h3>LG NeON 2</h3><h3><span style='color:#000'>Product Description</span></h3>The LG NeON 2 is available in both 60-cell and 72-cell configurations, providing solutions for both residential and commercial projects. LG NeON 2 solar panels provide high efficiency, high power output, appealing aesthetics and reliable performance. The panels incorporate Cello Technology (Cell connection with Electrically Low loss, Low stress and Optical absorption enhancement), developed by LG to increase power output and improve panel appearance.",2023-11-09T08:37:37Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-60-cell-monocrystalline-340-370-360w-,,60,LG Solar,Monocrystalline,inxeptionmarketplace-app,360,2023-11-09T08:37:37Z,cldbzzyn2ed050872ee51vtbe,,360,1686,LG NeON 2,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/95e97bc6-6d73-4ea6-8e5a-2cfdcaad324b/LG+NeON+2+60+Cell+-+Monocrystalline+-+340+-+370++%28360W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cbe56636-cf4a-4a7c-aaab-1a785a39b4ec/LG%20NeON%202%2060%20Cell%20-%20Monocrystalline%20-%20340%20-%20370%20%20%28360W%29_img.jpeg'],360,17.1,Products,inxeptionenergymarketplace-lg-neon-2-60-cell-monocrystalline-340-370-360w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,LG NeON 2 60 Cell - Monocrystalline - 340 - 370  (360W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,2047,Solar Panels,,35,"<h3>SPR-MAX6-450-COM</h3><h3><span style='color:#000'>Product Description</span></h3>More Lifetime Energy. Designed to maximise energy generation through leading efficiency, enhanced performance in high temperatures, and higher energy conversion in low-light conditions like mornings, evenings and cloudy days.. Uncompromising Durability. Engineered to power through all types of weather conditions with crack-resistant cells and reinforced connections that protect against fatigue and corrosion, to an electrical architecture that mitigates the impact of shade and prevents hot-spot formation.. Superior Sustainability. Clean ingredients, responsible manufacturing, and lasting energy production for 25 years make Maxeon panels the most sustainable choice in solar.. A Better Product. A Better Warranty.. The 25-year Maxeon Complete Confidence Panel Warranty is backed by testing and field data from more than 30 million Maxeon panels deployedxand a demonstrated warranty return rate of .005%.1 Product and power coverage > 25 Years . Year 1 minimum warranted output > 98.0%. Maximum annual degradation > 0.25%.",2023-11-09T08:37:37Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-maxeon-6-solar-panel-450-475-watt-450w-,,72,Maxeon Solar Technologies,,inxeptionmarketplace-app,450,2023-11-09T08:37:37Z,cldbzzusiec6y087258ynlqmm,,450,1039,SPR-MAX6-450-COM,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0fea86dc-b193-4a75-8767-9a3b6d9c58ef/MAXEON%206%20SOLAR%20PANEL%20%20-%20450%20-%20475%20Watt%20%28450W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b1aa5e7b-585c-4b0f-bb9a-111b9cbacccf/MAXEON%206%20SOLAR%20PANEL%20%20-%20450%20-%20475%20Watt%20%28450W%29_img.jpeg'],450,22.7,Products,inxeptionenergymarketplace-maxeon-6-solar-panel-450-475-watt-450w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (450W),Solar & Energy Storage,Class x silver anodize,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1118,Solar Panels,26.0 / pallet,30,"<h3>REC400AA Pure-R</h3><h3><span style='color:#000'>Product Description</span></h3>NA<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:37Z,858 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rec-alpha-pure-r-series-400-430-watt-400w-,,80,REC Solar,Half-Cell,inxeptionmarketplace-app,400,2023-11-09T08:37:37Z,cldbzyvqseaiq0872ykmb6rl7,,400,1730,REC400AA Pure-R,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7a659be2-ff3b-4c56-b54a-b6efc601f475/REC%20Alpha%20Pure-R%20Series%20-%20400%20-%20430%20Watt%20%28400W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9b630832-925a-4c96-b1e9-e6401f73e277/REC%20Alpha%20Pure-R%20Series%20-%20400%20-%20430%20Watt%20%28400W%29_img.jpg'],400,21.5,Products,inxeptionenergymarketplace-rec-alpha-pure-r-series-400-430-watt-400w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,REC Alpha Pure-R Series - 400 - 430 Watt (400W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1303,Solar Panels,31.0 / pallet,35,"<h3>RSM132-8-650BMDG</h3><h3><span style='color:#000'>Product Description</span></h3>Global, Tier 1 bankable brand, with independently certified state-of-the-art automated manufacturing. Industry leading lowest thernal co-efficient of power. Industry leading 12 years product warranty. Excellent low irradiance performance. Excellent PID resistance. Positive power tolerance of 0~+3%. Dual stage 100% EL Inspection warranting defect-free product. Module Imp binning radically reduces string mismatch losses. Excellent wind load 2400Pa and snow load 5400Pa under certain installation method. Comprehensive product and system certification. IEC61215:2016; IEC61730-1/-2:2016;.  ISO 9001:2015 Quality Management System.  ISO 14001:2015 Environmental Management System.  ISO 45001:2018 Occupational Health and Safety  Management System<br/>",2023-11-09T08:37:38Z,558 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-650w-,,132,Risen Energy,Monocrystalline,inxeptionmarketplace-app,650,2023-11-09T08:37:38Z,cldbzx7c8e97n0872ptr7y0mz,,650,2384,RSM132-8-650BMDG,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/face8955-25e0-4593-8e1d-f2219eb75db6/RSM132-8-645BMDG-665BMDG%20-%20645%20-%20665%20Watt%20%28650W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c6391bae-9fa3-4c60-91a9-54714f028929/RSM132-8-645BMDG-665BMDG%20-%20645%20-%20665%20Watt%20%28650W%29_img.jpeg'],650,41,Products,inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-650w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (650W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1052,Solar Panels,31.0 / pallet,35,<h3>JAM72S20  -455/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance.,2023-11-09T08:37:38Z,682 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-470w-mbb-half-cell-module-445-470-watt-455w-,,144,JA Solar,Monocrystalline,inxeptionmarketplace-app,455,2023-11-09T08:37:38Z,cldbzx6e0e8wd08729gj4anz6,,455,2112,JAM72S20  -455/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/117ee51b-13e5-4134-a351-4c165dac317b/Mono%20470W%20MBB%20Half-Cell%20Module%20-%20445%20-%20470%20Watt%20%28455W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ac726041-000b-4e6b-aebd-77f86a9bfc50/Mono%20470W%20MBB%20Half-Cell%20Module%20-%20445%20-%20470%20Watt%20%28455W%29_img.jpg'],455,24.5,Products,inxeptionenergymarketplace-mono-470w-mbb-half-cell-module-445-470-watt-455w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Mono 470W MBB Half-Cell Module - 445 - 470 Watt (455W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,<h3>JAM54S30  -410/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/>,2023-11-09T08:37:38Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-410w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,410,2023-11-09T08:37:38Z,cldbzx5lke8o30872naebgcod,,410,1722,JAM54S30  -410/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cc08afe2-84f3-4b17-b557-1ea94642c175/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28410W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8abf9908-504e-4ef0-959f-929bd724e487/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28410W%29_img.jpg'],410,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-410w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (410W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1096,Solar Panels,36.0 / pallet,30,"<h3>TSM-DE09.05 - 395</h3><h3><span style='color:#000'>Product Description</span></h3>Outstanding Visual Appearance.  Designed with aesthetics in mind.  Excellent cell color control by dedicated cell blackening treatment and machine selection..  Thinner wires that appear all black at a distance. Small in size, big on power.  Small format module allow greater energy generation in limited space.. Up to 400W, 20.8% module eciency with high density interconnect technology.  Multi-busbar technology for better light trapping eect, lower series resistance and improved current collection..  Reduce installation cost with higher power bin and efficiency..  Boost performance in warm weather with lower temperature coecient (-0.34%) and operating temperature.. Universal solution for residential and C&I rooftops.  Designed for compatibility with existing mainstream optimizers, inverters and mounting systems..  Perfect size and low weight. Easy for handling. Economy for transporting.  Diverse installation solutions for exibility in system deployment. High Reliability.  25 year product warranty..  25 year performance warranty with lowest degradation..  Minimized micro-cracks with innovative non-destructive cutting technology..  Ensured PID resistance through cell process and module material control..  Mechanical performance up to +6000 Pa and-4000 Pa negative load<br/>",2023-11-09T08:37:38Z,828 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-400-watt-395w-,,120,Trina Solar,Monocrystalline,inxeptionmarketplace-app,395,2023-11-09T08:37:38Z,cldbzw646e7gy0872j10coxnp,,395,1754,TSM-DE09.05 - 395,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dc39add0-0802-433b-b7dd-dd4ab3361481/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%09-%20380%20-%20400%20Watt%20%28395W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e1b00877-a463-4547-b9dc-9dd0084c5bf4/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%09-%20380%20-%20400%20Watt%20%28395W%29_img.jpeg'],395,21,Products,inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-400-watt-395w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Vertex BACKSHEET MONOCRYSTALLINE MODULE,- 380 - 400 Watt (395W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,
